$ts,$id,$x,$y,HWS_RetWtrTemp,HWS_SupWtrTemp,address,battery,boiler1_run,boiler2_run,boiler_selection_mode,cloud_cover,co2_ppm,connected,customer,demo,device_type,door,energy,error,event,external_temperature,floor,hardware_version,home,humidity,hvac_discharge_pressure,insolation,is_demo_device,kW,label,latitude,light,longitude,mode,occupied,power,precipitation_intensity,pump_run,rssi,site,square_metres,switched_on,target_temp_ideal,target_temp_max,target_temp_min,temperature,water_temp,wind_speed,window,zone
1642723030.918763,ec-64-44-7b-f8-0a, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,120.1, , , , 
1642723030.918763,ed-17-85-07-a9-fc, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,ee-f5-9b-2b-74-91, , , , , , ,False,False,1, , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,22,20,121.3, , , , 
1642723030.918763,f0-9e-94-12-30-27, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,22,20,120.1, , , , 
1642723030.918763,f2-20-37-b0-3f-5f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,252.2, , , , 
1642723030.918763,f4-3c-26-56-46-32, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,f4-83-fc-70-43-f5, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,f5-ca-de-1b-46-69, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,f7-40-dc-8b-74-45, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,f7-a9-60-21-f2-50, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,f8-21-ac-e9-41-a6, , , , , , , , , , ,635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723030.918763,f9-0a-5a-d8-94-b9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,fa-0d-07-72-ce-14, , , , , , , , , , ,560, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723030.918763,fa-17-22-09-62-67, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,fa-41-ef-34-86-c6, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,fb-cb-07-dd-bc-5b, , , , , , , , , , ,633, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723030.918763,fd-40-6c-69-12-84, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,22,20,120.5, , , , 
1642723030.918763,fd-b2-12-55-64-f4, , , , , , , , , , ,575, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723040.9442225,45-d3-8e-10-a5-4d, , , , , , , , , , , ,False, , , , , , , , , , , , , , , , , , , , , , , , , ,-99, , , , , , , , , , , 
1642723068.496244,cb-c9-72-b8-12-14, , , , , , , , , , , ,False, , , , , , , , , , , , , , , , , , , , , , , , , ,-103, , , , , , , , , , , 
1642723118.1728017,99-ac-16-83-94-0b, , , , , , , , , , , ,False, , , , , , , , , , , , , , , , , , , , , , , , , ,-93, , , , , , , , , , , 
1642723381.0159404,e1-2b-70-bb-c7-84, , , , , , , , , , , ,False, , , , , , , , , , , , , , , , , , , , , , , , , ,-69, , , , , , , , , , , 
1642723724.908527,b0-6d-f3-33-19-65, , , , , , , , , , , ,True, , , , , , , , , , , , , , , , , , , , , , , , , ,-86, , , , , , , , , , , 
1642723930.918763,02-49-e5-da-ec-42, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,04-04-e0-5c-d1-70, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,04-19-97-b9-1d-d4, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,04-36-c6-32-d5-fd, , , , , , , , , , ,610, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,05-14-c7-fe-34-22, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,07-6f-37-a6-4f-0a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,07-d7-4c-8e-9c-58, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,08-20-44-ac-80-07, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,247.1, , , , 
1642723930.918763,08-3b-93-f5-8b-eb, , , , , , , , , , ,514, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,08-3e-d5-3f-88-e9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,09-74-6a-8a-e2-53, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,09-aa-fd-0b-f9-35, , , , , , , , , , ,595, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,0a-0f-7a-18-8a-3a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,0a-6e-64-1c-f5-69, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,0a-86-77-ef-0a-6c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,0a-cf-57-c7-83-54, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,0b-71-6f-4e-b1-2a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,0b-c7-1b-1f-2d-5e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,0f-44-91-28-08-9e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,0f-7f-5c-8a-a8-81, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,10-41-46-af-a0-df, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,10-b2-a4-f0-a1-1b, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,11-50-4e-b8-9a-a7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,11-7b-b7-42-3a-41, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,12-6b-f5-39-08-84, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,12-7c-c3-da-06-cd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,14-c2-a9-4b-a2-6a, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,17-1d-e3-73-dc-08, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,18-43-02-35-a3-9b, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,19-f5-c4-6c-70-1c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,19-f6-23-e2-06-ef, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,1b-c8-78-7c-18-8b, , , , , , , , , , ,588, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,1d-18-25-fb-21-1f, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,1e-8c-45-26-3b-b5, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,1f-6b-1a-47-93-c3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,244.3, , , , 
1642723930.918763,1f-c2-7c-5f-b4-35, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,21-3c-60-4d-ec-5f, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,23-59-85-8f-f9-05, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,23-e0-88-9f-9e-11, , , , , , , , , , ,393, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,23-e3-6b-db-be-cd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,24-ca-d7-86-5f-3a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,25-88-f2-d6-3e-b0, , , , , , , , , , ,564, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,26-7f-42-7f-b0-ed, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,251.6, , , , 
1642723930.918763,27-d2-7e-26-b0-76, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,28-f8-29-e7-69-28, , , , , , , , , , ,532, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,2a-85-74-db-7d-e0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,2a-d4-89-73-21-85, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,2a-e9-81-c1-81-b0, , , , , , , , , , ,605, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,2a-f3-16-72-e2-fd, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,247.9, , , , 
1642723930.918763,2b-e0-00-f7-f8-8b, , , , , , , , , , ,574, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,2c-3a-35-1c-42-86, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,251.6, , , , 
1642723930.918763,2c-43-29-6a-a4-bd, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,2e-0f-60-91-74-95, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,2e-3b-da-9f-7d-93, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,2e-43-85-b7-6d-ce, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,30-a5-24-bb-18-56, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,30-f0-98-db-8e-0d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,31-5d-5f-f9-d0-1a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,31-8a-2a-9f-db-93, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,32-6c-9c-7c-43-0a, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,33-92-bb-a5-2b-32, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,34-b1-4c-a1-bd-66, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,35-17-18-66-cf-65, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,35-c5-21-33-55-da, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,36-16-84-c5-3e-ef, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,36-c8-c1-14-4f-d9, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,37-86-83-e9-c6-c7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,38-b1-a5-87-90-8e, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,39-31-d6-f5-5b-d8, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,39-71-94-f8-ec-ac, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,39-a6-65-e6-95-e0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,39-f1-b7-0c-64-e7, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,3d-1a-38-a3-01-78, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,3d-2e-ee-6b-ca-03, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,40-76-dc-53-65-4e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,40-e4-74-5f-e7-4d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,41-5f-23-de-07-65, , , , , , , , , , ,559, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,44-51-91-c5-01-15, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,45-6e-bb-03-e0-95, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,46-43-f2-1c-4d-d1, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,46-6b-ea-44-c7-94, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,48-35-fa-9c-88-64, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,48-86-de-eb-6d-72, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,49-b4-80-16-db-6d, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,229.4, , , , 
1642723930.918763,4a-2e-94-89-6f-c6, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,4b-63-50-ba-73-a1, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,4b-b6-85-5a-67-8c, , , , , , , , , , ,646, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,4c-91-91-ed-cc-48, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,4d-61-c8-24-9c-d5, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,229.4, , , , 
1642723930.918763,4d-b6-5b-79-6a-85, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,4e-a1-bd-9b-7f-eb, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,4e-bf-98-c7-40-5e, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,4e-fa-97-ed-6f-b6, , , , , , , , , , ,526, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,4f-8b-a4-59-a0-2c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,51-1e-ae-36-42-58, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,51-e4-36-9d-04-e2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,52-75-44-15-c2-86, , , , , , ,False,False, , , , , , , , , , , ,267.01, , , , , ,0.0, ,26.041666666666664, , , , , , , , , , , , , ,21,28,10,166.4, , , , 
1642723930.918763,53-83-49-68-11-64, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,220.7, , , , 
1642723930.918763,53-8e-71-e3-50-e4, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,54-4a-b1-e7-52-24, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,54-dc-90-3a-29-7a, , , , , , , , , , ,579, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,54-f9-cd-f6-23-13, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,55-dd-a6-0a-03-eb, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,58-39-23-07-06-68, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,5a-09-97-9c-37-1b, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,5a-b2-18-07-21-22, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,5c-99-ba-5f-49-65, , , , , , , , , , ,604, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,5d-5d-6d-4b-63-d2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,5e-c3-d7-ad-68-e2, , , , , , ,False,False, , , , , , , , , , , ,266.54, , , , , ,0.0, ,19.53125, , , , , , , , , , , , , ,21,28,10,159.5, , , , 
1642723930.918763,5f-3d-8f-9f-c2-8c, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,5f-5d-b7-e0-7d-0a, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
1642723930.918763,61-08-17-d2-0a-a4, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,62-f1-aa-c7-0e-de, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,64-61-f2-0d-3e-71, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,64-a6-c7-0f-0b-a2, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,253.2, , , , 
1642723930.918763,65-02-4a-98-98-eb, , , , , , ,False,False, , , , , , , , , , , ,259.02, , , , , ,0.0, ,6.510416666666666, , , , , , , , , , , , , ,21,28,10,129.7, , , , 
1642723930.918763,65-b3-43-f2-fb-10, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,65-cf-d8-12-b0-70, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,67-2e-f5-c5-4c-f0, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,67-81-32-02-27-59, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,67-c6-02-d8-e8-b3, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.515625, , , , , , , , , , , , , ,21,28,10,122.5, , , , 
1642723930.918763,68-c7-5e-3b-49-02, , , , , , , , , , ,598, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1642723930.918763,69-ad-00-84-f4-58, , , , , , ,False,False, , , , , , , , , , , ,283.31, , , , , ,0.0, ,3.90625, , , , , , , , , , , , , ,21,28,10,123.3, , , , 
1642723930.918763,6c-af-fb-cc-4b-a2, , , , , , ,False,False, , , , , , , , , , , ,282.31, , , , , ,0.0, ,3.125, , , , , , , , , , , , , ,21,28,10,122.1, , , , 
